"Step","reverse_eval1_sp_seed3 - cover_rate_5step"
"6965000","0.209"
"7000000","0.1898"
"7035000","0.2066"
"7070000","0.1982"
"7105000","0.207"
"7140000","0.2102"
"7175000","0.1992"
"7210000","0.1956"
"7245000","0.1951"
"7280000","0.1783"
"7315000","0.1812"
"7350000","0.1957"
"7385000","0.17600000000000002"
"7420000","0.1566"
"7455000","0.17229999999999998"
"7490000","0.171"
"7525000","0.1811"
"7560000","0.1839"
"7595000","0.1964"
"7630000","0.1769"
"7665000","0.1879"
"7700000","0.1806"
"7735000","0.1967"
"7770000","0.1892"
"7805000","0.1925"
"7840000","0.18170000000000003"
"7875000","0.2164"
"7910000","0.2112"
"7945000","0.201"
"7980000","0.208"
"8015000","0.2153"
"8050000","0.20260000000000003"
"8085000","0.2141"
"8120000","0.2205"
"8155000","0.2171"
"8190000","0.23210000000000003"
"8225000","0.2141"
"8260000","0.2102"
"8295000","0.2266"
"8330000","0.2349"
"8365000","0.2136"
"8400000","0.23460000000000003"
"8435000","0.2169"
"8470000","0.2253"
"8505000","0.2144"
"8540000","0.2192"
"8575000","0.2108"
"8610000","0.22839999999999996"
"8645000","0.1979"
"8680000","0.2178"
"8715000","0.221"
"8750000","0.2176"
"8785000","0.1981"
"8820000","0.2113"
"8855000","0.2162"
"8890000","0.20289999999999997"
"8925000","0.2042"
"8960000","0.2271"
"8995000","0.2033"
"9030000","0.1988"
"9065000","0.2238"
"9100000","0.2401"
"9135000","0.2194"
"9170000","0.2211"
"9205000","0.22840000000000005"
"9240000","0.2262"
"9275000","0.2312"
"9310000","0.2171"
"9345000","0.2313"
"9380000","0.215"
"9415000","0.2211"
"9450000","0.2341"
"9485000","0.235"
"9520000","0.2397"
"9555000","0.2477"
"9590000","0.2442"
"9625000","0.2182"
"9660000","0.2302"
"9695000","0.2365"
"9730000","0.2275"
"9765000","0.2273"
"9800000","0.2365"
"9835000","0.2437"
"9870000","0.2493"
"9905000","0.2532"
"9940000","0.2301"
"9975000","0.2573"
"10010000","0.2234"
"10045000","0.2412"
"10080000","0.2227"
"10115000","0.2379"
"10150000","0.22789999999999996"
"10185000","0.2236"
"10220000","0.237"
"10255000","0.2252"
"10290000","0.2461"
"10325000","0.2378"
"10360000","0.2357"
"10395000","0.2417"
"10430000","0.2201"
"10465000","0.2196"
"10500000","0.234"
"10535000","0.2416"
"10570000","0.26370000000000005"
"10605000","0.2512"
"10640000","0.2502"
"10675000","0.2417"
"10710000","0.2491"
"10745000","0.2702"
"10780000","0.265"
"10815000","0.2602"
"10850000","0.25120000000000003"
"10885000","0.2655"
"10920000","0.2466"
"10955000","0.25780000000000003"
"10990000","0.2509"
"11025000","0.2592"
"11060000","0.26570000000000005"
"11095000","0.2631"
"11130000","0.2528"
"11165000","0.25029999999999997"
"11200000","0.2475"
"11235000","0.2395"
"11270000","0.254"
"11305000","0.2379"
"11340000","0.2451"
"11375000","0.25339999999999996"
"11410000","0.2352"
"11445000","0.25310000000000005"
"11480000","0.24120000000000005"
"11515000","0.252"
"11550000","0.2666"
"11585000","0.2673"
"11620000","0.2687"
"11655000","0.25839999999999996"
"11690000","0.26339999999999997"
"11725000","0.2693"
"11760000","0.26339999999999997"
"11795000","0.2695"
"11830000","0.25660000000000005"
"11865000","0.284"
"11900000","0.26720000000000005"
"11935000","0.26880000000000004"
"11970000","0.2721"
"12005000","0.275"
"12040000","0.2763"
"12075000","0.2893"
"12110000","0.27729999999999994"
"12145000","0.26820000000000005"
"12180000","0.2718"
"12215000","0.2873"
"12250000","0.2742"
"12285000","0.26689999999999997"
"12320000","0.2501"
"12355000","0.2784"
"12390000","0.27109999999999995"
"12425000","0.286"
"12460000","0.2784"
"12495000","0.2718"
"12530000","0.26759999999999995"
"12565000","0.2728"
"12600000","0.2627"
"12635000","0.2838"
"12670000","0.2873"
"12705000","0.2765"
"12740000","0.2911"
"12775000","0.2764"
"12810000","0.2869"
"12845000","0.29259999999999997"
"12880000","0.2929"
"12915000","0.29209999999999997"
"12950000","0.2896"
"12985000","0.29619999999999996"
"13020000","0.2872"
"13055000","0.30210000000000004"
"13090000","0.2826"
"13125000","0.3023"
"13160000","0.2879"
"13195000","0.2682999999999999"
"13230000","0.2852"
"13265000","0.3012"
"13300000","0.273"
"13335000","0.2761"
"13370000","0.2714"
"13405000","0.2774"
"13440000","0.2734"
"13475000","0.30510000000000004"
"13510000","0.2766"
"13545000","0.287"
"13580000","0.28729999999999994"
"13615000","0.31229999999999997"
"13650000","0.29510000000000003"
"13685000","0.2865"
"13720000","0.2758"
"13755000","0.3022"
"13790000","0.28820000000000007"
"13825000","0.2999"
"13860000","0.3102"
"13895000","0.30360000000000004"
"13930000","0.3072"
"13965000","0.29170000000000007"
"14000000","0.2947000000000001"
"14035000","0.2914"
"14070000","0.3004"
"14105000","0.30079999999999996"
"14140000","0.30310000000000004"
"14175000","0.304"
"14210000","0.3146"
"14245000","0.2885"
"14280000","0.29710000000000003"
"14315000","0.31810000000000005"
"14350000","0.2852"
"14385000","0.306"
"14420000","0.30639999999999995"
"14455000","0.3028"
"14490000","0.3032"
"14525000","0.311"
"14560000","0.31570000000000004"
"14595000","0.289"
"14630000","0.29329999999999995"
"14665000","0.2987"
"14700000","0.29879999999999995"
"14735000","0.292"
"14770000","0.2872"
"14805000","0.2913"
"14840000","0.3042"
"14875000","0.3014"
"14910000","0.30979999999999996"
"14945000","0.3173"
"14980000","0.3127"
"15015000","0.2954"
"15050000","0.2968"
"15085000","0.29679999999999995"
"15120000","0.31089999999999995"
"15155000","0.30219999999999997"
"15190000","0.2968"
"15225000","0.30560000000000004"
"15260000","0.2866"
"15295000","0.3014"
"15330000","0.2963"
"15365000","0.3102"
"15400000","0.3003"
"15435000","0.3205"
"15470000","0.32059999999999994"
"15505000","0.2955"
"15540000","0.3208"
"15575000","0.3366"
"15610000","0.34329999999999994"
"15645000","0.3414"
"15680000","0.33790000000000003"
"15715000","0.33829999999999993"
"15750000","0.3157"
"15785000","0.3432"
"15820000","0.3375"
"15855000","0.32430000000000003"
"15890000","0.3143"
"15925000","0.3296"
"15960000","0.3267"
"15995000","0.3167"
"16030000","0.34320000000000006"
"16065000","0.3211"
"16100000","0.3352"
"16135000","0.3461"
"16170000","0.34020000000000006"
"16205000","0.34040000000000004"
"16240000","0.3499"
"16275000","0.3352"
"16310000","0.3504"
"16345000","0.3395"
"16380000","0.3082"
"16415000","0.35860000000000003"
"16450000","0.3421"
"16485000","0.3543"
"16520000","0.34229999999999994"
"16555000","0.3794"
"16590000","0.3369"
"16625000","0.3579"
"16660000","0.34609999999999996"
"16695000","0.3526"
"16730000","0.3554"
"16765000","0.3669"
"16800000","0.3801000000000001"
"16835000","0.367"
"16870000","0.3429"
"16905000","0.3495"
"16940000","0.35220000000000007"
"16975000","0.3674"
"17010000","0.3664"
"17045000","0.33819999999999995"
"17080000","0.3595"
"17115000","0.3635"
"17150000","0.3329"
"17185000","0.348"
"17220000","0.3708"
"17255000","0.3399"
"17290000","0.368"
"17325000","0.3739"
"17360000","0.3522"
"17395000","0.3438"
"17430000","0.365"
"17465000","0.351"
"17500000","0.35179999999999995"
"17535000","0.3394"
"17570000","0.3574"
"17605000","0.3693999999999999"
"17640000","0.3535"
"17675000","0.34129999999999994"
"17710000","0.3413"
"17745000","0.3459"
"17780000","0.3572000000000001"
"17815000","0.3399"
"17850000","0.3437"
"17885000","0.33179999999999993"
"17920000","0.3337"
"17955000","0.3385"
"17990000","0.3251"
"18025000","0.3194"
"18060000","0.3461"
"18095000","0.33809999999999996"
"18130000","0.32109999999999994"
"18165000","0.3374"
"18200000","0.3398"
"18235000","0.3354"
"18270000","0.3464"
"18305000","0.3301"
"18340000","0.3211"
"18375000","0.32539999999999997"
"18410000","0.3463"
"18445000","0.3356"
"18480000","0.3435"
"18515000","0.33470000000000005"
"18550000","0.3451"
"18585000","0.3344"
"18620000","0.35479999999999995"
"18655000","0.3507"
"18690000","0.35079999999999995"
"18725000","0.3483"
"18760000","0.3359"
"18795000","0.345"
"18830000","0.30889999999999995"
"18865000","0.3372"
"18900000","0.3599"
"18935000","0.34920000000000007"
"18970000","0.33770000000000006"
"19005000","0.3479"
"19040000","0.34770000000000006"
"19075000","0.3437"
"19110000","0.3491"
"19145000","0.3516"
"19180000","0.3389"
"19215000","0.355"
"19250000","0.3749"
"19285000","0.361"
"19320000","0.3532"
"19355000","0.374"
"19390000","0.3643"
"19425000","0.3444"
"19460000","0.3755"
"19495000","0.3835"
"19530000","0.3318"
"19565000","0.3564"
"19600000","0.3669"
"19635000","0.3461"
"19670000","0.33529999999999993"
"19705000","0.3475"
"19740000","0.32970000000000005"
"19775000","0.3379"
"19810000","0.3365"
"19845000","0.3424"
"19880000","0.33470000000000005"
"19915000","0.3451"
"19950000","0.338"
"19985000","0.3491"
"20020000","0.3537"
"20055000","0.3478"
"20090000","0.3425"
"20125000","0.34679999999999994"
"20160000","0.3664"
"20195000","0.3449"
"20230000","0.3636"
"20265000","0.3476"
"20300000","0.3663"
"20335000","0.3624"
"20370000","0.3628"
"20405000","0.35029999999999994"
"20440000","0.358"
"20475000","0.3673"
"20510000","0.3616"
"20545000","0.3666"
"20580000","0.3592"
"20615000","0.3589"
"20650000","0.3561"
"20685000","0.3521"
"20720000","0.345"
"20755000","0.35660000000000003"
"20790000","0.3617999999999999"
"20825000","0.3671"
"20860000","0.371"
"20895000","0.3688999999999999"
"20930000","0.34470000000000006"
"20965000","0.3675"
"21000000","0.3672"
"21035000","0.3679"
"21070000","0.339"
"21105000","0.3447"
"21140000","0.34890000000000004"
"21175000","0.3665"
"21210000","0.3657"
"21245000","0.3635"
"21280000","0.339"
"21315000","0.35779999999999995"
"21350000","0.3616"
"21385000","0.3764"
"21420000","0.369"
"21455000","0.3628"
"21490000","0.35409999999999997"
"21525000","0.3516"
"21560000","0.3738"
"21595000","0.34190000000000004"
"21630000","0.3735"
"21665000","0.35760000000000003"
"21700000","0.3819"
"21735000","0.3834"
"21770000","0.3899"
"21805000","0.3852"
"21840000","0.3564"
"21875000","0.3797"
"21910000","0.3932"
"21945000","0.35919999999999996"
"21980000","0.3643"
"22015000","0.3807"
"22050000","0.3754"
"22085000","0.3698999999999999"
"22120000","0.3464"
"22155000","0.3506"
"22190000","0.3643"
"22225000","0.3435"
"22260000","0.3695"
"22295000","0.3489"
"22330000","0.3445"
"22365000","0.3791000000000001"
"22400000","0.3619"
"22435000","0.3595"
"22470000","0.4245"
"22505000","0.431"
"22540000","0.4434"
"22575000","0.4391"
"22610000","0.4234"
"22645000","0.4496"
"22680000","0.434"
"22715000","0.4316"
"22750000","0.4397"
"22785000","0.4506"
"22820000","0.4403"
"22855000","0.4552999999999999"
"22890000","0.4467"
"22925000","0.44469999999999993"
"22960000","0.4387"
"22995000","0.4316"
"23030000","0.4199"
"23065000","0.4341"
"23100000","0.4333999999999999"
"23135000","0.4288"
"23170000","0.4266"
"23205000","0.4317"
"23240000","0.432"
"23275000","0.4225"
"23310000","0.41870000000000007"
"23345000","0.408"
"23380000","0.41170000000000007"
"23415000","0.4076"
"23450000","0.4157"
"23485000","0.4151"
"23520000","0.41179999999999994"
"23555000","0.4177"
"23590000","0.4302"
"23625000","0.4079"
"23660000","0.4166"
"23695000","0.4166"
"23730000","0.3914"
"23765000","0.4082"
"23800000","0.4161"
"23835000","0.4285"
"23870000","0.4188"
"23905000","0.4313999999999999"
"23940000","0.4265"
"23975000","0.438"
"24010000","0.4084"
"24045000","0.4441000000000001"
"24080000","0.4207"
"24115000","0.3980999999999999"
"24150000","0.4011"
"24185000","0.4161"
"24220000","0.4101"
"24255000","0.41270000000000007"
"24290000","0.4129"
"24325000","0.4404"
"24360000","0.40479999999999994"
"24395000","0.4308999999999999"
"24430000","0.41870000000000007"
"24465000","0.4264"
"24500000","0.431"
"24535000","0.4236"
"24570000","0.4312"
"24605000","0.4173"
"24640000","0.4277"
"24675000","0.39629999999999993"
"24710000","0.4146"
"24745000","0.41670000000000007"
"24780000","0.43"
"24815000","0.4426"
"24850000","0.432"
"24885000","0.4353"
"24920000","0.4355"
"24955000","0.4281"
"24990000","0.4217"
"25025000","0.4252"
"25060000","0.4237"
"25095000","0.4292"
"25130000","0.4335"
"25165000","0.4281"
"25200000","0.4284"
"25235000","0.4261"
"25270000","0.434"
"25305000","0.4149000000000001"
"25340000","0.4348"
"25375000","0.40920000000000006"
"25410000","0.4258"
"25445000","0.4269"
"25480000","0.4287"
"25515000","0.42390000000000005"
"25550000","0.4045"
"25585000","0.4164000000000001"
"25620000","0.4202"
"25655000","0.4271"
"25690000","0.4232"
"25725000","0.4305"
"25760000","0.4338999999999999"
"25795000","0.4459"
"25830000","0.45"
"25865000","0.4342"
"25900000","0.4361"
"25935000","0.4367"
"25970000","0.4156"
"26005000","0.4549"
"26040000","0.4562000000000001"
"26075000","0.451"
"26110000","0.4269"
"26145000","0.4507"
"26180000","0.4398"
"26215000","0.4214"
"26250000","0.4529"
"26285000","0.4377"
"26320000","0.4333999999999999"
"26355000","0.4384"
"26390000","0.464"
"26425000","0.4516"
"26460000","0.465"
"26495000","0.4583"
"26530000","0.4707"
"26565000","0.4444"
"26600000","0.4457"
"26635000","0.4667"
"26670000","0.4645"
"26705000","0.4321"
"26740000","0.4511"
"26775000","0.4508"
"26810000","0.4537"
"26845000","0.4508"
"26880000","0.4534"
"26915000","0.4537000000000001"
"26950000","0.472"
"26985000","0.4916"
"27020000","0.4727"
"27055000","0.4626"
"27090000","0.4695"
"27125000","0.4766"
"27160000","0.4736"
"27195000","0.4889"
"27230000","0.4842999999999999"
"27265000","0.4784"
"27300000","0.48430000000000006"
"27335000","0.4938"
"27370000","0.4892"
"27405000","0.5103"
"27440000","0.4829"
"27475000","0.477"
"27510000","0.484"
"27545000","0.466"
"27580000","0.4852"
"27615000","0.4983999999999999"
"27650000","0.488"
"27685000","0.4844"
"27720000","0.4822999999999999"
"27755000","0.4729"
"27790000","0.47379999999999994"
"27825000","0.4585"
"27860000","0.4726"
"27895000","0.4806"
"27930000","0.4798"
"27965000","0.4874"
"28000000","0.48020000000000007"
"28035000","0.4748"
"28070000","0.4867999999999999"
"28105000","0.4805"
"28140000","0.4950000000000001"
"28175000","0.47270000000000006"
"28210000","0.484"
"28245000","0.466"
"28280000","0.503"
"28315000","0.4813"
"28350000","0.4859"
"28385000","0.4771"
"28420000","0.4619"
"28455000","0.4563"
"28490000","0.46420000000000006"
"28525000","0.4867"
"28560000","0.4694"
"28595000","0.4953000000000001"
"28630000","0.4583"
"28665000","0.4514"
"28700000","0.4706"
"28735000","0.4563000000000001"
"28770000","0.4573"
"28805000","0.4685"
"28840000","0.4452"
"28875000","0.4487"
"28910000","0.4572"
"28945000","0.4348999999999999"
"28980000","0.4433"
"29015000","0.4377"
"29050000","0.4401000000000001"
"29085000","0.4491"
"29120000","0.446"
"29155000","0.4622"
"29190000","0.4522"
"29225000","0.456"
"29260000","0.4272"
"29295000","0.4492"
"29330000","0.4404"
"29365000","0.4284"
"29400000","0.4496"
"29435000","0.44469999999999993"
"29470000","0.4182999999999999"
"29505000","0.4267"
"29540000","0.451"
"29575000","0.4157"
"29610000","0.4398"
"29645000","0.4341"
"29680000","0.4343"
"29715000","0.4333"
"29750000","0.4236"
"29785000","0.426"
"29820000","0.421"
"29855000","0.4186"
"29890000","0.4311"
"29925000","0.4437"
"29960000","0.4328999999999999"
"29995000","0.4338999999999999"
"30030000","0.434"
"30065000","0.4372"
"30100000","0.4418"
"30135000","0.4411000000000001"
"30170000","0.4446"
"30205000","0.4473"
"30240000","0.4471"
"30275000","0.4494"
"30310000","0.45169999999999993"
"30345000","0.4337"
"30380000","0.4332"
"30415000","0.4382"
"30450000","0.458"
"30485000","0.4432"
"30520000","0.4413"
"30555000","0.4533"
"30590000","0.4539"
"30625000","0.4642"
"30660000","0.4496"
"30695000","0.453"
"30730000","0.4417"
"30765000","0.4557"
"30800000","0.4581"
"30835000","0.4466"
"30870000","0.457"
"30905000","0.46020000000000005"
"30940000","0.4746"
"30975000","0.4653000000000001"
"31010000","0.4824"
"31045000","0.4709"
"31080000","0.4655"
"31115000","0.4624"
"31150000","0.4609"
"31185000","0.4713"
"31220000","0.4821"
"31255000","0.4738"
"31290000","0.4787"
"31325000","0.4765"
"31360000","0.4884"
"31395000","0.45550000000000007"
"31430000","0.49"
"31465000","0.482"
"31500000","0.4796"
"31535000","0.4772"
"31570000","0.4789"
"31605000","0.4946"
"31640000","0.5113000000000001"
"31675000","0.47780000000000006"
"31710000","0.4616"
"31745000","0.484"
"31780000","0.4713000000000001"
"31815000","0.4676999999999999"
"31850000","0.49440000000000006"
"31885000","0.4915000000000001"
"31920000","0.4837"
"31955000","0.46770000000000006"
"31990000","0.486"
"32025000","0.5095999999999999"
"32060000","0.496"
"32095000","0.4943999999999999"
"32130000","0.4948999999999999"
"32165000","0.4766"
"32200000","0.4936"
"32235000","0.5071"
"32270000","0.4736"
"32305000","0.4802"
"32340000","0.5062"
"32375000","0.4947"
"32410000","0.4824000000000001"
"32445000","0.5074"
"32480000","0.4889"
"32515000","0.4771"
"32550000","0.4926"
"32585000","0.49030000000000007"
"32620000","0.4932"
"32655000","0.5031"
"32690000","0.484"
"32725000","0.4891"
"32760000","0.4891"
"32795000","0.4912"
"32830000","0.4949"
"32865000","0.4827"
"32900000","0.4808"
"32935000","0.4852"
"32970000","0.4754"
"33005000","0.5036"
"33040000","0.5053"
"33075000","0.4931"
"33110000","0.5024"
"33145000","0.5017"
"33180000","0.4945"
"33215000","0.4788"
"33250000","0.4797"
"33285000","0.4889"
"33320000","0.4947"
"33355000","0.4999"
"33390000","0.4848"
"33425000","0.4963000000000001"
"33460000","0.5072"
"33495000","0.5114000000000001"
"33530000","0.5138"
"33565000","0.52"
"33600000","0.5295"
"33635000","0.522"
"33670000","0.5002000000000001"
"33705000","0.5135"
"33740000","0.5288999999999999"
"33775000","0.5196000000000001"
"33810000","0.5049"
"33845000","0.5099"
"33880000","0.5217"
"33915000","0.5171"
"33950000","0.5207"
"33985000","0.5296000000000002"
"34020000","0.5300999999999999"
"34055000","0.5233"
"34090000","0.5246000000000001"
"34125000","0.5211999999999999"
"34160000","0.5187"
"34195000","0.5256000000000001"
"34230000","0.5226000000000001"
"34265000","0.5375"
"34300000","0.5387"
"34335000","0.5025"
"34370000","0.5245"
"34405000","0.5330999999999999"
"34440000","0.5340999999999999"
"34475000","0.522"
"34510000","0.5201"
"34545000","0.5014"
"34580000","0.5395"
"34615000","0.5256000000000001"
"34650000","0.5388000000000001"
"34685000","0.5145"
"34720000","0.5307000000000001"
"34755000","0.5267000000000001"
"34790000","0.543"
"34825000","0.5286"
"34860000","0.5092"
"34895000","0.5283000000000001"
"34930000","0.5333"
"34965000","0.5245"
"35000000","0.5054000000000001"
"35035000","0.5326"
"35070000","0.5160000000000001"
"35105000","0.5246000000000001"
"35140000","0.5295"
"35175000","0.5148"
"35210000","0.5242"
"35245000","0.5147999999999999"
"35280000","0.5268"
"35315000","0.5368"
"35350000","0.5034"
"35385000","0.5164"
"35420000","0.5316000000000001"
"35455000","0.5162"
"35490000","0.5187999999999999"
"35525000","0.525"
"35560000","0.504"
"35595000","0.517"
"35630000","0.5194"
"35665000","0.5226999999999999"
"35700000","0.5245"
"35735000","0.548"
"35770000","0.5408999999999999"
"35805000","0.5434"
"35840000","0.5354000000000001"
"35875000","0.5294000000000001"
"35910000","0.5103"
"35945000","0.515"
"35980000","0.5289"
"36015000","0.5344"
"36050000","0.5445"
"36085000","0.5472"
"36120000","0.5471"
"36155000","0.5357999999999999"
"36190000","0.5510999999999999"
"36225000","0.5393"
"36260000","0.5244000000000001"
"36295000","0.5427000000000001"
"36330000","0.5265"
"36365000","0.5323"
"36400000","0.5509000000000001"
"36435000","0.5282"
"36470000","0.5157999999999999"
"36505000","0.5359"
"36540000","0.5203"
"36575000","0.5215"
"36610000","0.5240999999999999"
"36645000","0.507"
"36680000","0.5114"
"36715000","0.5087"
"36750000","0.5315"
"36785000","0.5104"
"36820000","0.4906"
"36855000","0.5186000000000001"
"36890000","0.512"
"36925000","0.496"
"36960000","0.5126000000000001"
"36995000","0.5186000000000001"
"37030000","0.4925"
"37065000","0.5041"
"37100000","0.5254"
"37135000","0.496"
"37170000","0.5253"
"37205000","0.5104000000000001"
"37240000","0.531"
"37275000","0.5189"
"37310000","0.5285"
"37345000","0.514"
"37380000","0.5147999999999999"
"37415000","0.5275"
"37450000","0.5285"
"37485000","0.5433999999999999"
"37520000","0.5167999999999999"
"37555000","0.5307999999999999"
"37590000","0.5073"
"37625000","0.5082"
"37660000","0.5052"
"37695000","0.5037999999999999"
"37730000","0.5015999999999999"
"37765000","0.4958999999999999"
"37800000","0.5011"
"37835000","0.5081"
"37870000","0.4841"
"37905000","0.4999"
"37940000","0.5082000000000001"
"37975000","0.4952"
"38010000","0.4963"
"38045000","0.4987"
"38080000","0.5215"
"38115000","0.4842"
"38150000","0.4869"
"38185000","0.516"
"38220000","0.5105"
"38255000","0.4784"
"38290000","0.5192"
"38325000","0.5135"
"38360000","0.5013"
"38395000","0.5018"
"38430000","0.5109"
"38465000","0.4933"
"38500000","0.5082"
"38535000","0.4936999999999999"
"38570000","0.5152"
"38605000","0.5043"
"38640000","0.5144"
"38675000","0.495"
"38710000","0.5125"
"38745000","0.5223"
"38780000","0.5242"
"38815000","0.5243"
"38850000","0.5296000000000001"
"38885000","0.5294000000000001"
"38920000","0.5185"
"38955000","0.5288999999999999"
"38990000","0.5378000000000001"
"39025000","0.5201"
"39060000","0.5196000000000001"
"39095000","0.4999"
"39130000","0.5133"
"39165000","0.508"
"39200000","0.515"
"39235000","0.5032000000000001"
"39270000","0.523"
"39305000","0.5133"
"39340000","0.5075"
"39375000","0.5271"
"39410000","0.5207"
"39445000","0.5252"
"39480000","0.5296"
"39515000","0.5124"
"39550000","0.5057"
"39585000","0.5257000000000001"
"39620000","0.5043"
"39655000","0.5042000000000001"
"39690000","0.5115"
"39725000","0.5055"
"39760000","0.5243"
"39795000","0.5150999999999999"
"39830000","0.5189"
"39865000","0.5162"
"39900000","0.5235"
"39935000","0.519"
"39970000","0.5232"
